,Country Name,Country Code,Year,GDP (current US$),GDP growth (annual %),"GNI, Atlas method (current US$)",Gross capital formation (% of GDP),High-technology exports (% of manufactured exports),"Immunization, measles (% of children ages 12-23 months)",Income share held by lowest 20%,"Industry (including construction), value added (% of GDP)","Inflation, GDP deflator (annual %)","Life expectancy at birth, total (years)",Population growth (annual %),Poverty headcount ratio at $3.00 a day (2021 PPP) (% of population),Poverty headcount ratio at national poverty lines (% of population),"School enrollment, primary and secondary (gross), gender parity index (GPI)","Total debt service (% of exports of goods, services and primary income)",income,gdp_growth,inequality,inflation,life_exp,poverty,school_enroll,income_num,gdp_growth_num,inequality_num,inflation_num,life_exp_num,poverty_num,school_enroll_num
533,Croatia,HRV,2018,61667925219.0755,2.91107593407843,58520077197.6521,22.4897435588565,8.83753101502131,93.0,7.9,19.289972926094,2.02510728020933,77.919512195122,-1.31087324504252,0.5,18.3,1.03264999389648,,medium,medium,high,high,high,high,very high,2.0,2.0,3.0,3.0,3.0,3.0,4.0
534,Croatia,HRV,2019,61466721186.3116,3.10152683894853,62395448345.7833,21.9665426156852,8.28927083536396,93.0,8.0,19.5762975915854,1.98621613216514,78.2243902439024,-0.992302961069294,0.4,18.3,1.03872001171112,,medium,medium,high,high,high,high,very high,2.0,2.0,3.0,3.0,3.0,3.0,4.0
535,Croatia,HRV,2020,57959843541.3699,-8.31086401501189,59206019012.3123,23.5443662718786,9.68004103299381,91.0,7.9,20.0965004802369,0.797781470913478,77.5243902439024,-0.894863743984583,0.4,19.2,1.03913998603821,,medium,very low,high,very high,high,high,very high,2.0,0.0,3.0,4.0,3.0,3.0,4.0
536,Croatia,HRV,2021,69002365163.3368,12.6322190351024,67571135888.2339,21.7930527803339,9.60673351412275,89.0,8.2,19.585411788668,2.08029569689035,76.4243902439025,-0.904000889163613,0.3,,,,medium,very high,high,high,high,high,,2.0,4.0,3.0,3.0,3.0,3.0,2.0
537,Croatia,HRV,2022,71196498671.1145,7.29445343642668,74682850970.7132,26.2279615263249,12.0638540428638,90.0,7.9,20.0657707482195,8.00995019463291,77.5756097560976,-0.603521952188318,0.4,,,,medium,very high,high,very low,high,high,,2.0,4.0,3.0,0.0,3.0,3.0,2.0
538,Croatia,HRV,2023,85624153964.0987,3.76164540703459,80086897496.43,24.665931641659,11.0335908814715,90.0,7.8,21.1543842881963,12.8711445045919,78.4731707317073,0.104856226330186,0.3,20.3,,,medium,medium,high,very low,high,high,,2.0,2.0,3.0,0.0,3.0,3.0,2.0
539,Croatia,HRV,2024,92983810328.9088,3.82688702890739,86014222612.6007,24.409099144064,11.6739199311189,90.0,,19.1915825783267,4.48635081041073,,0.168627948783285,,,,,medium,medium,,low,,,,2.0,2.0,1.0,1.0,2.0,2.0,2.0
540,Cuba,CUB,2015,87132800000.0,4.4383335888395,81915860090.0296,9.38923115061148,,99.0,,22.3538093576701,3.43904876302352,77.745,-0.0949432805207596,,,0.985199987888336,,medium,high,,medium,high,,low,2.0,3.0,1.0,2.0,3.0,2.0,1.0
541,Cuba,CUB,2016,91370407900.0,0.512843095700745,84811198976.6624,9.56020685555022,35.0033320156303,99.0,,22.9428012655288,4.32834928458539,77.571,-0.0838750367097098,,,0.991129994392395,,medium,low,,low,high,,low,2.0,1.0,1.0,1.0,3.0,2.0,1.0
542,Cuba,CUB,2017,96850649700.0,1.80979178380274,90098345684.2477,10.2982486239326,21.1108836158782,99.0,,24.3566251471414,4.11359085673479,77.3,-0.157976772172404,,,0.98496001958847,,medium,low,,medium,high,,low,2.0,1.0,1.0,2.0,3.0,2.0,1.0
543,Cuba,CUB,2018,100050036100.0,2.24794852913217,97808502485.8177,12.0335788664448,11.4989160660893,99.0,,24.8779064658428,1.03226934180879,77.426,-0.1843030451865,,,0.986819982528687,,medium,low,,very high,high,,low,2.0,1.0,1.0,4.0,3.0,2.0,1.0
544,Cuba,CUB,2019,103427600000.0,-0.163087223606624,100933901482.027,11.494997466827,17.416999745281,99.0,,24.5495399680549,3.54474299047101,77.413,-0.216424863402489,,,0.988439977169037,,medium,very low,,medium,high,,low,2.0,0.0,1.0,2.0,3.0,2.0,1.0
545,Cuba,CUB,2020,107352000000.0,-10.9494359030206,,9.87499068484984,9.82889880376058,98.0,,23.0186675609211,16.5566395702155,77.407,-0.236755669324081,,,0.988740026950836,,,very low,,very low,high,,low,2.0,0.0,,0.0,3.0,,1.0
546,Cuba,CUB,2021,,1.25448735650322,,23.8110260482963,70.086566034141,99.0,,23.347541717258,401.586415836903,73.201,-0.486006262271645,,,1.00246000289917,,,low,,very low,medium,,medium,2.0,1.0,,0.0,2.0,,2.0
547,Cuba,CUB,2022,,1.77465227724316,,18.2946265398607,7.87558913182664,99.0,,23.7832356383659,14.0926582899991,77.629,-0.562151275082133,,,,,,low,,very low,high,,,2.0,1.0,,0.0,3.0,,
548,Cuba,CUB,2023,,-1.92937123169681,,21.4185705757855,,99.0,,24.497265486032,33.5551619344254,78.085,-0.361317873522215,,,,,,very low,,very low,high,,,2.0,0.0,,0.0,3.0,,
549,Cuba,CUB,2024,,-1.06173273220524,,24.2142342206136,,99.0,,23.8481550383595,32.2188588698224,,-0.364986968189241,,,,,,very low,,very low,,,,2.0,0.0,,0.0,,,
550,Curacao,CUW,2015,3058779211.89831,0.45815174597594,2966429651.47403,26.369741746426,,,,16.5035976098599,-0.476488482848083,76.482,1.31959390251523,,,,,very low,very low,,very high,high,,,0.0,0.0,1.5,4.0,3.0,1.0,3.0
551,Curacao,CUW,2016,3024690188.01683,-1.06770769957464,2915027215.07865,28.6395276670698,,,,17.1537622222003,-0.0472619241268859,76.322,1.06031644056836,,,,,very low,very low,,very high,high,,,0.0,0.0,1.5,4.0,3.0,1.0,3.0
552,Curacao,CUW,2017,3033433248.15988,-1.27620931537493,2919558357.19431,30.8959066259043,,,,15.4098974290629,1.58550000000007,76.423,0.319536038312865,,,,,very low,very low,,high,high,,,0.0,0.0,1.5,3.0,3.0,1.0,3.0
553,Curacao,CUW,2018,3046364819.53197,-2.10411142994484,2999349330.04351,41.067354917333,,,,14.4127503636018,2.5847999999999,76.493,-0.525178744011738,,,,,very low,very low,,high,high,,,0.0,0.0,1.5,3.0,3.0,1.0,3.0
554,Curacao,CUW,2019,3026124115.73275,-3.20613171902549,3013287571.14635,,,,,13.2746383749834,2.62590000000019,76.492,-1.19643951751799,,,,,very low,very low,,high,high,,,0.0,0.0,1.5,3.0,3.0,1.0,3.0
555,Curacao,CUW,2020,2534327592.49914,-18.4384703505393,2517376723.38459,,,,,11.9846938667569,2.68113327884043,76.501,-1.25208156177086,,,1.08203995227814,,very low,very low,,medium,high,,very high,0.0,0.0,1.5,2.0,3.0,1.0,4.0
556,Curacao,CUW,2021,2739594359.5908,4.18371193053579,2762856103.25837,,,,,11.436769306643,3.7585,75.686,-0.991508623687595,,,,,very low,high,,medium,high,,,0.0,3.0,1.5,2.0,3.0,1.0,3.0
557,Curacao,CUW,2022,3075180834.72417,6.90599999999999,3140110215.41994,,,,,11.1890586123849,4.99831163618482,76.729,-0.408112025783182,,,,,very low,very high,,low,high,,,0.0,4.0,1.5,1.0,3.0,1.0,3.0
558,Curacao,CUW,2023,3281419347.37053,4.20199999999977,3317420217.44524,,,,,11.6877248208857,2.40355185282874,76.8,0.865660085534404,,,,,very low,high,,high,high,,,0.0,3.0,1.5,3.0,3.0,1.0,3.0
559,Curacao,CUW,2024,3561178196.20713,5.02690000000014,3522573332.11474,,,,,12.1862862941161,3.33118844398254,,0.845408275786684,,,,,very low,high,,medium,,,,0.0,3.0,1.5,2.0,1.0,1.0,3.0
560,Cyprus,CYP,2015,19909278416.8575,3.41892038889013,22116023095.9136,13.3226795380088,12.7108239034115,90.0,7.9,10.1909463210663,-0.754231430452322,81.464,1.46213136863434,0.0,16.1,0.996190011501312,,low,medium,high,very high,very high,very high,medium,1.0,2.0,3.0,4.0,4.0,4.0,2.0
561,Cyprus,CYP,2016,21046462280.5979,6.57359080924678,21151400876.8033,17.0541463112928,13.3285149968646,90.0,8.2,10.836514879496,-0.574742494242457,81.534,1.43370522557944,0.1,15.7,0.994809985160828,,low,very high,high,very high,very high,very high,medium,1.0,4.0,3.0,4.0,4.0,4.0,2.0
562,Cyprus,CYP,2017,22946570628.7576,5.75083236554525,21504995747.1456,20.3824581997576,13.3499611387371,90.0,8.4,11.3472324007128,1.02039376290533,81.543,1.377808546931,0.1,15.4,0.992799997329712,,low,very high,high,very high,very high,very high,low,1.0,4.0,3.0,4.0,4.0,4.0,1.0
563,Cyprus,CYP,2018,25754001367.5448,6.27166360056404,23986825373.5043,18.9431273490169,19.8567940881369,90.0,8.4,12.0224270287232,1.02575360460912,81.556,1.30393306995205,0.1,14.7,0.983219981193542,,low,very high,high,very high,very high,very high,low,1.0,4.0,3.0,4.0,4.0,4.0,1.0
564,Cyprus,CYP,2019,26196667099.5303,5.87559583386607,25438723748.6497,19.4907459360244,19.874215891301,86.0,8.5,12.7890118881986,1.35008643696904,81.454,1.24612155650882,0.2,14.3,0.981190025806427,,low,very high,high,high,very high,very high,low,1.0,4.0,3.0,3.0,4.0,4.0,1.0
565,Cyprus,CYP,2020,25555093854.2968,-3.22063018637567,24331754573.9337,20.6447561187859,12.2448277312995,86.0,8.5,12.8234844954585,-1.20792435222243,81.23,1.20329712567783,0.0,13.8,0.981880009174347,,low,very low,high,very high,very high,very high,low,1.0,0.0,3.0,4.0,4.0,4.0,1.0
566,Cyprus,CYP,2021,30372642502.4897,11.3975590801512,27263269578.0513,19.6456822415145,15.9690026786633,86.0,8.6,11.4804477138081,3.03406314812496,80.573,1.1499785451605,0.0,13.9,,,low,very high,high,medium,very high,very high,,1.0,4.0,3.0,2.0,4.0,4.0,2.0
567,Cyprus,CYP,2022,31218038929.0919,8.27372597293814,29883039273.6652,20.5950576006752,17.6595981229011,84.0,8.7,10.375046731535,6.62059685744181,80.434,1.06174678712373,0.0,,,,low,very high,very high,low,very high,very high,,1.0,4.0,4.0,1.0,4.0,4.0,2.0
568,Cyprus,CYP,2023,35075423857.0996,3.61945644636856,30968326436.1571,21.4725198606437,18.7419533928829,82.0,8.6,11.3336799309353,5.60170328445425,81.648,1.0167681770201,0.0,,,,low,medium,high,low,very high,very high,,1.0,2.0,3.0,1.0,4.0,4.0,2.0
569,Cyprus,CYP,2024,37634533331.8902,3.94077381708404,31981851677.81,20.6775296375465,18.0329234506901,99.0,,11.1357928688814,3.1219989644205,,0.984449687113221,,,,,medium,high,,medium,,,,2.0,3.0,1.0,2.0,2.0,2.0,2.0
570,Czechia,CZE,2015,189107698561.919,4.95875848915604,193417094468.938,26.9686249210792,17.7344072038512,99.0,9.7,33.515061761941,1.23453645859612,78.5780487804878,0.196588748472653,0.0,9.7,1.00706005096436,,high,high,very high,high,high,very high,high,3.0,3.0,4.0,3.0,3.0,4.0,3.0
571,Czechia,CZE,2016,198160659303.939,2.58087013921376,186577264392.86,25.0750046974725,16.8728021438796,98.0,10.0,33.0261220764687,1.49123391004676,79.0268292682927,0.192048415842684,0.0,9.1,1.00721001625061,,high,medium,very high,high,high,very high,high,3.0,2.0,4.0,3.0,3.0,4.0,3.0
572,Czechia,CZE,2017,221563575696.217,5.17356529967881,194412202801.059,25.0897410946251,17.8292568189487,97.0,10.2,32.2345069182507,1.6836205033357,78.9780487804878,0.265642663548985,0.0,9.6,1.00648999214172,,high,high,very high,high,high,very high,high,3.0,3.0,4.0,3.0,3.0,4.0,3.0
573,Czechia,CZE,2018,251992360762.236,2.83030588267866,220041306610.102,25.6426079021172,19.5549977904499,96.0,10.2,31.2449402120943,2.81335980001735,79.0292682926829,0.334427262299794,0.0,10.1,1.00498998165131,,high,medium,very high,medium,high,very high,medium,3.0,2.0,4.0,2.0,3.0,4.0,2.0
574,Czechia,CZE,2019,256794209028.77,3.56577658128261,239510684939.36,26.171850655873,20.7104130233292,92.0,10.1,30.8172927602906,3.8413178989087,79.2292682926829,0.393788864202175,0.0,9.5,1.00761997699738,,high,medium,very high,medium,high,very high,high,3.0,2.0,4.0,2.0,3.0,4.0,3.0
575,Czechia,CZE,2020,251109660602.536,-5.30487955463876,237344357279.85,24.7302051809802,22.58251525965,94.0,9.8,29.6728490106408,4.51623223406736,78.2268292682927,0.243222682211879,0.0,8.6,1.00697004795074,,high,very low,very high,low,high,very high,high,3.0,0.0,4.0,1.0,3.0,4.0,3.0
576,Czechia,CZE,2021,290972714482.313,4.02901832055149,267886790339.937,28.1285338444502,20.3560909262553,97.0,9.7,28.5164055991395,4.03442637497191,77.2219512195122,-1.81187141002542,0.1,10.2,,,high,high,very high,medium,high,very high,,3.0,3.0,4.0,2.0,3.0,4.0,2.0
577,Czechia,CZE,2022,301831228325.556,2.8471706583814,290360740994.031,31.0333010301464,21.8353618959526,97.0,9.8,29.2185730464326,8.67110087967065,78.9292682926829,1.5709725672011,0.0,,,,high,medium,very high,very low,high,very high,,3.0,2.0,4.0,0.0,3.0,4.0,2.0
578,Czechia,CZE,2023,345059295659.911,0.0475803308973752,310067488127.67,28.2189210871769,20.302723987427,87.0,9.5,30.0237282227463,8.59789006156055,79.8780487804878,1.78238907045946,0.0,,,,high,very low,very high,very low,very high,very high,,3.0,0.0,4.0,0.0,4.0,4.0,2.0
579,Czechia,CZE,2024,347034062928.479,1.23308611983484,322406652108.488,26.3044257488365,22.4045215279558,89.0,,29.2098380644386,3.90666429969161,,0.376553049157494,,,,,high,low,,medium,,,,3.0,1.0,2.0,2.0,3.0,3.0,2.0
580,Denmark,DNK,2015,301758922337.637,2.10441456445301,342995387157.982,20.5435311718122,17.1655001970314,91.0,9.4,19.5644428511085,0.409102918740629,80.7024390243902,0.706423849687002,0.2,,1.01845002174377,,high,low,very high,very high,very high,very high,very high,3.0,1.0,4.0,4.0,4.0,4.0,4.0
581,Denmark,DNK,2016,312181849372.233,3.07304549209093,331275583248.078,21.680712423112,14.8833242354843,94.0,9.2,20.2319629319966,0.42651293565801,80.8536585365854,0.780392644135167,0.3,,1.00967001914978,,high,medium,very high,very high,very high,high,high,3.0,2.0,4.0,4.0,4.0,3.0,3.0
582,Denmark,DNK,2017,331610593961.988,3.05647723922718,326307486681.511,21.9568242214893,12.4279222825429,97.0,9.1,20.4236252284711,1.10061874801856,81.1024390243903,0.643350903737356,0.1,,1.00287997722626,,high,medium,very high,very high,very high,very high,medium,3.0,2.0,4.0,4.0,4.0,4.0,2.0
583,Denmark,DNK,2018,355293374912.393,1.8600074900921,353926130722.904,22.5323146804877,12.3547301877073,95.0,9.3,20.5755636281273,0.593022199554014,80.9536585365854,0.495838925879129,0.2,,0.999819993972778,,high,low,very high,very high,very high,very high,medium,3.0,1.0,4.0,4.0,4.0,4.0,2.0
584,Denmark,DNK,2019,345401473012.615,1.71140093932736,366423341896.891,21.8859998750194,12.039996737934,96.0,9.5,20.6402200527554,0.950878606508979,81.4512195121951,0.358130915892652,0.3,12.1,0.995649993419647,,high,low,very high,very high,very high,high,medium,3.0,1.0,4.0,4.0,4.0,3.0,2.0
585,Denmark,DNK,2020,355631021931.621,-1.78010601831291,365691647060.248,22.7626532555055,13.2343925466707,94.0,9.4,19.5550544065806,2.82692168535247,81.6024390243903,0.291641177476633,0.2,12.3,0.996890008449554,,high,very low,very high,medium,very high,very high,medium,3.0,0.0,4.0,2.0,4.0,4.0,2.0
586,Denmark,DNK,2021,406110162088.054,6.50025445756295,408844168139.844,23.9587122773163,13.9247982031326,95.0,9.2,19.3930980986428,3.04435420134703,81.4048780487805,0.433414489409722,0.2,12.4,,,high,very high,very high,medium,very high,very high,,3.0,4.0,4.0,2.0,4.0,4.0,2.0
587,Denmark,DNK,2022,400114306337.077,0.443832614908331,425248701927.314,24.7772032902353,15.988289228272,95.0,9.0,20.6688567291554,10.3984104940467,81.3048780487805,0.787502464739957,0.2,,,,high,very low,very high,very low,very high,very high,,3.0,0.0,4.0,0.0,4.0,4.0,2.0
588,Denmark,DNK,2023,404651706117.557,0.604587766175584,428666447813.196,23.6446197797629,17.1321575837404,95.0,9.1,23.6155835404278,-2.12250636567327,81.8536585365854,0.741185515720057,0.4,,,,high,low,very high,very high,very high,high,,3.0,1.0,4.0,4.0,4.0,3.0,2.0
589,Denmark,DNK,2024,424524722037.047,3.47783593140312,433596581987.665,23.2065036119904,17.6194498489345,94.0,,24.1417253330521,1.45545513933037,,0.503861198167737,,,,,high,medium,,high,,,,3.0,2.0,2.0,3.0,3.0,3.0,2.0
590,Djibouti,DJI,2015,2424391785.43897,7.30898563450799,2325633424.07246,-3.94592435677103,,74.0,,11.3951494809576,1.73934880196404,62.833,1.73961273409176,,,1.00581002235413,1.24037633439777,very low,very high,,high,very low,,high,0.0,4.0,1.5,3.0,0.0,1.0,3.0
591,Djibouti,DJI,2016,2604955228.70117,7.1234323372872,2455811775.91439,21.9359401140492,,75.0,,11.3387071221455,0.302782333572253,63.335,1.68519891610854,,,1.01397001743317,2.1475631145837,very low,very high,,very high,very low,,high,0.0,4.0,1.5,4.0,0.0,1.0,3.0
592,Djibouti,DJI,2017,2762581334.22612,5.458091517212,2581255192.76122,21.6328079279849,,81.0,5.4,12.4061244543166,0.562231530282162,63.71,1.64286125399062,25.4,21.1,1.02550005912781,1.7173350672911,very low,high,very low,very high,very low,very low,very high,0.0,3.0,0.0,4.0,0.0,0.0,4.0
593,Djibouti,DJI,2018,2913464658.08768,4.77433934943193,2789283255.34787,2.78690075604472,,86.0,,13.991615352663,0.656019048644325,64.105,1.60259372935612,,,1.0144499540329,1.58567108414747,very low,high,,very high,very low,,high,0.0,3.0,1.5,4.0,0.0,1.0,3.0
594,Djibouti,DJI,2019,3088851450.30694,5.54508081154978,3031710587.38235,2.28145969959191,,83.0,,14.6103467336685,0.449845161500079,64.381,1.55766086478885,,,1.02002000808716,1.52528322747519,very low,very high,,very high,very low,,very high,0.0,4.0,1.5,4.0,0.0,1.0,4.0
595,Djibouti,DJI,2020,3144136196.6228,1.2021151728969,3067974870.96122,-0.248727784664231,,62.0,,14.5456933567204,0.580719548070135,64.2,1.50228656339009,,,1.00286996364594,1.88392135365331,very low,low,,very high,very low,,medium,0.0,1.0,1.5,4.0,0.0,1.0,2.0
596,Djibouti,DJI,2021,3392796953.08939,4.40715667561153,3353894914.62079,-15.6784437711797,2.62827621175548,50.0,,15.4059788148715,3.35375272496144,63.83,1.44268944208775,,,0.972949981689453,1.17105098898137,very low,high,,medium,very low,,low,0.0,3.0,1.5,2.0,0.0,1.0,1.0
597,Djibouti,DJI,2022,3562814908.76149,5.16653702854374,3758151635.64782,-10.5957415251433,3.02417742085029,50.0,,15.0308727802738,-0.147758592154517,65.54,1.40352932560807,,,,1.3139889030219,very low,high,,very high,low,,,0.0,3.0,1.5,4.0,1.0,1.0,3.0
598,Djibouti,DJI,2023,3898447007.38798,6.80733529403308,4032374206.64671,-3.7352612180732,3.27550022198031,76.0,,14.432376023443,2.44653971370865,65.987,1.38410272350128,,,,1.63906330772357,very low,very high,,high,low,,,0.0,4.0,1.5,3.0,1.0,1.0,3.0
599,Djibouti,DJI,2024,4152145939.98458,6.98048467276334,4248922441.59163,0.252268985586049,,75.0,,15.913892950777,-0.441942709749782,,1.3592172957681,,,,2.52675252956975,very low,very high,,very high,,,,0.0,4.0,1.5,4.0,1.0,1.0,3.0
600,Dominica,DMA,2015,583177777.777778,-3.37338262476895,528942315.679596,,,96.0,,11.9415971243125,5.46641230976567,69.968,0.0525631657968539,,,0.9860600233078,12.0472718435126,very low,very low,,low,low,,low,0.0,0.0,1.5,1.0,1.0,1.0,1.0
601,Dominica,DMA,2016,612711111.111111,1.44724556489263,556540564.212894,,9.62334924307427,96.0,,12.5108806035108,3.56536248291768,71.189,-1.14845280097172,,,,11.5050998493163,very low,low,,medium,low,,,0.0,1.0,1.5,2.0,1.0,1.0,3.0
602,Dominica,DMA,2017,563355555.555555,-7.5443637547282,552876062.002597,,8.33001817629596,77.0,,11.6477982459601,-0.552599854216922,68.62,-1.60754211187345,,,,14.9208593359592,very low,very low,,very high,low,,,0.0,0.0,1.5,4.0,1.0,1.0,3.0
603,Dominica,DMA,2018,628244444.444444,2.964010610466,605572378.629484,,5.33180863920164,84.0,,16.4273165670357,8.30802203726348,71.378,-0.471208891199626,,,,22.6271743528782,very low,medium,,very low,medium,,,0.0,2.0,1.5,0.0,2.0,1.0,3.0
604,Dominica,DMA,2019,644259259.259259,3.94809757938053,634517895.352236,,16.9050650080085,92.0,,16.4478298361598,-1.34582555877566,71.305,-0.432182012456847,,,0.991909980773926,16.7093939329021,very low,high,,very high,low,,low,0.0,3.0,1.5,4.0,1.0,1.0,1.0
605,Dominica,DMA,2020,528944444.444444,-15.7064024545862,556451164.703043,,1.69441012466024,92.0,,12.143682386304,-2.60093187346024,71.269,-0.453294538586472,,,0.971989989280701,26.4456209747372,very low,very low,,very high,low,,low,0.0,0.0,1.5,4.0,1.0,1.0,1.0
606,Dominica,DMA,2021,562911111.111111,5.37983838954712,581842891.988075,,3.30533077770519,88.0,,13.0406747989946,0.988572384160591,69.832,-0.550548598917183,,,0.969980001449585,19.800617255885,very low,high,,very high,low,,low,0.0,3.0,1.5,4.0,1.0,1.0,1.0
607,Dominica,DMA,2022,623062962.962963,10.3968076616121,651112025.200484,,27.5946626639549,87.0,,12.6067753689955,0.261823678449417,71.081,-0.561078261856387,,,,20.9960539600887,very low,very high,,very high,low,,,0.0,4.0,1.5,4.0,1.0,1.0,3.0
608,Dominica,DMA,2023,659311111.111111,3.65221012208734,664632214.338205,,2.88328233207454,84.0,,12.7501207770175,2.08922149000234,71.132,-0.473991407609536,,,,22.7548803482454,very low,medium,,high,low,,,0.0,2.0,1.5,3.0,1.0,1.0,3.0
609,Dominica,DMA,2024,688881481.481481,2.052738472526,677296662.684102,,,80.0,,13.8759556554372,2.38337752255535,,-0.459632350460969,,,,29.4152919032151,very low,low,,high,,,,0.0,1.0,1.5,3.0,1.0,1.0,3.0
610,Dominican Republic,DOM,2015,70966782572.4386,6.98771131236387,67523054578.3141,22.6506907232187,3.96684697463683,84.0,5.0,26.9345632876959,2.38116064893268,72.982,1.14988204322301,3.3,,0.985369980335236,29.8630953551523,medium,very high,very low,high,medium,low,low,2.0,4.0,0.0,3.0,2.0,1.0,1.0
611,Dominican Republic,DOM,2016,75552902635.7075,6.71974078681295,71242007513.3647,22.1728652705364,4.42181482516597,79.0,4.9,25.8795514870557,2.0153931389807,72.889,1.11122425240832,3.0,34.8,0.990230023860931,18.6013519565159,medium,very high,very low,high,medium,low,low,2.0,4.0,0.0,3.0,2.0,1.0,1.0
612,Dominican Republic,DOM,2017,79070274743.1658,3.93386176401576,73786642724.587,21.1809206285418,8.35627149926946,80.0,5.9,25.7840049829017,3.90748393888811,73.37,1.08787494846018,1.5,31.2,0.993570029735565,15.5802494483517,medium,high,low,medium,medium,medium,low,2.0,3.0,1.0,2.0,2.0,2.0,1.0
613,Dominican Republic,DOM,2018,84994732049.3461,7.09751640210159,81950122878.589,25.2022908220767,6.39815706280082,85.0,5.8,26.9196437003489,4.54050503974423,73.555,1.07428473724925,1.1,28.3,0.997340023517609,14.2572261129118,medium,very high,low,low,medium,medium,medium,2.0,4.0,1.0,1.0,2.0,2.0,2.0
614,Dominican Republic,DOM,2019,89146130744.723,4.8940301149584,86462135706.6416,25.2348623794613,6.34761176426535,90.0,6.0,27.3564369481505,3.59545070493974,73.112,1.0333133463082,1.0,25.8,1.00525999069214,17.4118159016959,medium,high,low,medium,medium,medium,medium,2.0,3.0,1.0,2.0,2.0,2.0,2.0
